date,open,close,high,low,volume
2025-01-02,75.12,73.44,75.94,72.83,30145.3
2025-01-03,73.69,72.29,74.3,72.11,29177.4
2025-01-06,72.42,72.48,73.34,71.98,23746.2
2025-01-07,72.19,71.36,72.26,70.28,22796.24
2025-01-08,71.36,69.84,71.51,68.71,29032.6
2025-01-09,69.47,69.49,70.9,69.22,23679.4
2025-01-10,69.49,68.82,70.65,68.8,17203.0
2025-01-13,68.08,69.1,69.58,67.63,15788.55
2025-01-14,69.71,73.04,73.26,69.13,36352.83
2025-01-15,72.52,72.68,73.04,71.62,20406.29
2025-01-16,72.8,72.07,74.6,71.84,21450.1
2025-01-17,71.74,72.76,73.23,71.58,16853.49
2025-01-20,73.09,74.55,75.75,73.05,26308.72
2025-01-21,75.41,74.31,75.98,73.28,19690.48
2025-01-22,73.94,73.39,74.18,72.9,13067.73
2025-01-23,74.02,72.6,74.53,72.6,15310.6
2025-01-24,72.5,73.78,75.03,72.39,24539.5
2025-01-27,74.04,73.54,75.35,73.54,16432.2
2025-02-05,74.04,74.7,75.57,73.39,21761.2
2025-02-06,74.36,77.94,78.0,73.84,36593.53
2025-02-07,77.78,78.79,79.54,77.66,31079.34
2025-02-10,78.79,82.24,82.75,78.09,51062.09
2025-02-11,82.27,80.85,82.4,80.47,30907.03
2025-02-12,80.66,80.28,80.69,79.17,22828.83
2025-02-13,80.11,77.89,80.24,77.89,35610.56
2025-02-14,77.84,79.76,80.94,77.79,49592.27
2025-02-17,81.52,81.19,82.82,79.98,52339.23
2025-02-18,80.77,80.68,81.76,79.03,39313.88
2025-02-19,80.28,80.35,82.11,79.46,32216.25
2025-02-20,80.84,84.83,85.17,80.45,79243.29
2025-02-21,84.97,86.84,88.29,84.97,67157.53
2025-02-24,86.55,84.45,87.86,84.1,54842.95
2025-02-25,83.22,83.41,84.8,82.93,30557.55
2025-02-26,83.91,84.41,84.93,83.22,26117.0
2025-02-27,84.1,83.6,84.74,82.54,28069.8
2025-02-28,82.62,80.59,84.54,80.26,55293.77
2025-03-03,80.83,80.95,83.21,79.97,33984.82
2025-03-04,80.75,80.94,82.05,80.04,22695.96
2025-03-05,81.11,77.99,81.6,77.69,43318.23
2025-03-06,78.76,79.74,80.91,78.35,32750.92
2025-03-07,79.64,78.84,79.84,78.48,21799.17
2025-03-10,79.62,76.95,80.19,76.23,49023.92
2025-03-11,76.03,76.49,76.64,75.85,24872.35
2025-03-12,76.95,76.41,78.13,76.23,26495.16
2025-03-13,76.2,75.46,76.75,75.03,24213.94
2025-03-14,75.48,78.55,78.75,75.2,49993.45
2025-03-17,78.56,77.98,78.64,77.15,29720.69
2025-03-18,80.7,80.86,83.57,79.28,70889.99
2025-03-19,80.25,79.94,81.11,79.54,27079.76
2025-03-20,79.96,79.18,80.43,78.66,22749.66
2025-03-21,78.97,76.8,79.45,76.5,26556.93
2025-03-24,76.81,77.1,77.9,76.13,18526.32
2025-03-25,77.1,77.15,77.72,76.36,15938.0
2025-03-26,76.99,76.55,77.72,76.51,21436.0
2025-03-27,76.55,79.31,79.54,75.73,39011.4
2025-03-28,78.86,78.64,81.7,78.64,36442.02
2025-03-31,78.48,77.74,80.82,76.8,39448.56
2025-04-01,78.31,80.01,82.06,78.09,54517.16
2025-04-02,79.66,78.4,80.85,78.29,44151.5
2025-04-03,77.66,76.72,80.42,76.54,46117.51
2025-04-07,72.36,69.05,72.36,69.05,38392.0
2025-04-08,66.63,63.25,68.43,62.24,104390.23
2025-04-09,61.39,62.01,63.61,59.13,91086.43
2025-04-10,64.88,63.86,65.15,63.35,67489.17
2025-04-11,62.23,64.26,65.06,62.2,45672.13
2025-04-14,65.05,64.34,65.73,64.23,40878.7
2025-04-15,64.31,63.08,64.56,62.71,37126.2
2025-04-16,63.03,61.57,63.03,60.74,41508.83
2025-04-17,61.1,61.09,62.09,60.88,26639.25
2025-04-18,62.19,64.66,64.67,62.19,74926.53
2025-04-21,63.63,63.77,64.61,62.89,51048.63
2025-04-22,63.76,64.23,64.79,63.32,46524.46
2025-04-23,64.66,66.2,66.32,64.6,53386.45
2025-04-24,68.98,72.82,72.82,68.29,86063.47
2025-04-25,72.83,73.51,75.15,72.07,111203.85
2025-04-28,72.46,76.34,77.15,71.13,92328.27
2025-04-29,75.35,80.85,82.42,75.34,102898.1
2025-04-30,80.87,80.95,81.33,79.35,51173.0
2025-05-06,81.19,81.95,82.43,79.18,53040.31
2025-05-07,81.71,80.75,82.16,79.74,40229.64
2025-05-08,80.22,79.37,80.93,78.97,38372.0
2025-05-09,78.98,80.27,81.51,78.98,32200.61
2025-05-12,78.97,79.98,81.29,78.02,41451.2
2025-05-13,80.34,79.87,80.95,79.37,26170.8
2025-05-14,79.06,79.66,79.81,78.05,27943.79
2025-05-15,79.29,81.98,83.29,79.27,60503.63
2025-05-16,81.03,79.9,82.36,79.84,38844.82
2025-05-19,79.58,79.63,80.22,78.95,23387.06
2025-05-20,79.63,80.73,81.93,79.45,35046.23
2025-05-21,80.01,85.04,85.76,79.96,73980.34
2025-05-22,84.23,84.89,85.14,83.0,46777.06
2025-05-23,85.09,85.34,87.2,84.89,84798.5
2025-05-26,84.89,84.11,85.53,83.03,41795.69
2025-05-27,84.1,87.86,87.9,83.6,62723.5
2025-05-28,86.87,86.97,87.24,85.91,41871.58
2025-05-29,86.64,91.9,92.74,85.55,78170.81
2025-05-30,91.31,93.02,95.06,91.02,72989.02
2025-06-03,91.82,92.79,94.18,91.48,52236.49
2025-06-04,92.15,93.73,94.77,91.41,41219.9
2025-06-05,93.58,90.32,93.68,89.22,74608.8
2025-06-06,89.95,89.46,90.99,88.88,33802.2
2025-06-09,89.85,92.22,93.54,89.27,60954.37
2025-06-10,92.23,93.21,96.03,92.22,60462.68
2025-06-11,93.07,91.01,93.78,90.82,54259.14
2025-06-12,90.82,93.17,93.79,90.56,57161.52
2025-06-13,92.99,90.31,95.51,89.73,83026.79
2025-06-16,89.8,90.72,92.94,89.49,51378.13
2025-06-17,91.14,85.29,91.69,84.88,90508.9
2025-06-18,84.89,84.04,85.49,83.71,52316.86
2025-06-19,84.1,81.59,84.6,81.12,57324.25
2025-06-20,81.6,81.74,82.91,81.14,40922.12
2025-06-23,81.29,83.47,83.75,80.86,49301.2
2025-06-24,83.7,84.17,84.84,83.14,46899.36
2025-06-25,84.17,84.54,84.7,83.41,34193.6
2025-06-26,84.98,82.65,84.98,82.27,32364.4
2025-06-27,82.65,83.36,84.0,82.31,25612.45
2025-06-30,83.64,88.25,88.8,83.15,64832.58
2025-07-01,88.29,89.54,91.18,88.1,59399.17
2025-07-02,89.15,88.43,90.28,87.37,30044.5
2025-07-03,88.34,89.13,90.39,87.68,36570.17
2025-07-04,89.15,89.04,90.28,87.25,43780.5
2025-07-07,88.7,86.42,89.29,86.08,34920.0
2025-07-08,86.41,87.77,88.58,86.01,31595.64
2025-07-09,87.01,88.27,90.11,86.18,44254.55
2025-07-10,87.9,88.64,91.83,87.81,47146.32
2025-07-11,90.91,97.5,97.5,90.91,123078.91
2025-07-14,97.5,97.0,99.0,96.17,107257.08
2025-07-15,96.55,97.53,97.74,95.1,79124.38
2025-07-16,97.46,95.99,97.6,95.24,57602.5
2025-07-17,96.05,97.4,97.97,95.15,78436.12
2025-07-18,97.4,98.31,98.77,96.4,78040.4
2025-07-21,98.01,96.6,98.1,95.1,66918.41
2025-07-22,96.35,98.12,101.49,95.81,86193.09
2025-07-23,98.75,102.92,105.4,98.75,111711.15
2025-07-24,102.88,113.21,113.21,101.9,131395.58
2025-07-25,112.08,114.48,121.0,111.01,137911.83
2025-07-28,114.47,118.02,118.3,112.88,104443.67
2025-07-29,119.0,122.89,125.5,115.2,154134.26
2025-07-30,121.88,113.97,122.87,113.33,158342.64
2025-07-31,113.96,114.24,116.96,113.0,105180.19
2025-08-01,113.01,111.35,116.0,110.11,121179.16
2025-08-04,109.45,110.08,111.35,107.5,108736.77
2025-08-05,110.16,110.39,111.37,109.61,66976.79
2025-08-06,110.53,109.78,112.65,109.06,79930.41
2025-08-07,109.12,107.2,111.98,106.7,89625.11
2025-08-08,101.0,97.9,101.82,97.71,197161.96
2025-08-11,97.73,99.82,100.17,97.73,93446.21
2025-08-12,100.3,101.21,102.06,100.0,90257.93
2025-08-13,101.93,107.8,109.3,101.92,148474.88
2025-08-14,108.0,108.46,112.2,107.57,117959.46
2025-08-15,108.45,109.1,110.27,107.51,73359.04
2025-08-18,110.3,107.81,110.6,106.5,116412.65
2025-08-19,107.39,104.56,109.6,104.02,113560.62
2025-08-20,103.67,105.44,105.58,102.71,75757.24
2025-08-21,105.73,106.11,106.99,105.25,52140.14
2025-08-22,106.0,106.5,106.92,105.0,64442.99
2025-08-25,107.77,110.59,110.6,107.05,109382.17
2025-08-26,109.68,103.3,109.68,103.06,163539.4
2025-08-27,104.64,102.69,106.0,102.69,102033.31
2025-08-28,101.98,103.5,103.69,99.7,90286.67
2025-08-29,103.4,106.92,108.2,102.11,118686.7
2025-09-01,106.9,110.78,110.88,105.82,140504.55
2025-09-02,110.49,109.74,112.52,107.57,120852.12
2025-09-03,109.74,109.31,111.93,108.87,97217.47
2025-09-04,110.4,101.72,111.4,100.25,133872.43
2025-09-05,101.61,108.27,109.1,100.8,114453.84
2025-09-08,108.3,110.4,110.96,107.64,95554.46
2025-09-09,109.55,106.44,111.49,105.99,84664.19
2025-09-10,106.93,111.0,113.0,106.61,132412.76
2025-09-11,105.0,109.96,109.96,102.0,131337.97
2025-09-12,110.12,112.08,113.94,106.3,151258.38
2025-09-15,111.84,116.69,120.88,111.0,179975.5
2025-09-16,115.9,118.2,118.88,115.15,114092.67
2025-09-17,118.58,116.72,118.78,115.03,92181.35
2025-09-18,116.17,114.18,117.97,112.11,114585.48
2025-09-19,113.48,110.7,115.45,110.5,77583.31
2025-09-22,111.0,111.12,113.73,110.66,60767.34
2025-09-23,110.66,108.65,111.93,105.91,70366.2
2025-09-24,108.0,109.25,109.77,107.12,54691.26
2025-09-25,109.2,111.72,112.89,108.56,73852.8
2025-09-26,108.36,107.76,109.3,107.25,59853.11
2025-09-29,107.01,109.94,109.94,104.01,68645.28
2025-09-30,109.03,113.7,114.8,108.6,89965.24
